parcel,zoning
32265,20495
6234,20521
65888,20495
32424,20521
6414,20495
6436,20495
6441,20495
41413,20495
24324,20495
24334,20495
24344,20495
6496,20495
12914,20495
12946,20495
21017,20495
66496,20540
21096,20495
65772,20331
56785,20495
17258,20505
12973,20495
13036,20495
13066,20495
21133,20495
9420,20521
56856,20495
32343,20505
17433,20495
32358,20505
32741,20521
32898,20502
32660,20540
33170,20521
33497,20521
33791,20521
33812,20521
33833,20521
28689,20521
44801,20505
7021,20521
7034,20521
7307,20521
60946,20495
6742,20521
6859,20521
7012,20521
21378,20495
32369,20495
66414,20543
67173,20540
41581,20495
28494,20495
21409,20495
6710,20563
29015,20521
28447,20260
29049,20535
28597,20495
17738,20521
9465,20521
21198,20521
32498,20495
66746,20355
34067,20521
29347,20521
34418,20521
17697,20495
28713,20495
28784,20495
9830,20521
7733,20521
7630,20289
7759,20521
24734,20495
32736,20495
67791,20521
71914,20521
2889,20502
72046,20521
61535,20505
61540,20505
41618,20493
41674,20493
42076,20505
42395,20505
7043,20495
13424,20495
61187,20505
53236,20495
7644,20540
61066,20495
68359,20331
35081,20521
35156,20521
35544,20505
35267,20521
35276,20521
13544,20495
72272,20521
17871,20495
53098,20521
21923,20495
21990,20495
41918,20495
17976,20495
17997,20495
61223,20505
60729,20504
60960,20504
24538,20505
35131,20495
9758,20495
9872,20495
22090,20495
22179,20495
42517,20505
22185,20495
42140,20495
42221,20495
57426,20495
57469,20495
13897,20495
72581,20521
68203,20543
69099,20246
68371,20563
68451,20563
69460,20540
61215,20495
61297,20495
38727,20505
14012,20495
45081,20495
9957,20521
14070,20495
29550,20505
35217,20495
14216,20495
14242,20495
53351,20495
35511,20521
35841,20505
35071,20509
35885,20502
36006,20502
75928,20535
76092,20521
76312,20521
76550,20548
77003,20521
14295,20495
35902,20505
18290,20495
69695,20540
69295,20521
69732,20540
66728,20309
67514,20351
70076,20540
72122,20102
72936,20430
72944,20430
70211,20540
70342,20540
74077,20423
73832,20430
73346,20540
73261,20521
73738,20214
73309,20521
73321,20521
73979,20671
74738,20540
73775,20521
73814,20521
73943,20521
74050,20521
75034,20521
75126,20521
75144,20521
75196,20521
61964,20505
75628,20521
22427,20495
22442,20495
18341,20495
70683,20540
74093,20424
71094,20540
71241,20521
37444,20502
29410,20495
29445,20495
62260,20505
35759,20495
38996,20495
14461,20495
77057,20521
76458,20424
18405,20495
75188,20563
71474,20540
77379,20521
77393,20521
77914,20521
73840,20421
14541,20495
39038,20505
61719,20495
18459,20495
18514,20495
29588,20495
29619,20495
29623,20495
57728,20495
72792,20495
72823,20495
29479,20521
25069,20495
25106,20495
76672,20495
23022,20499
61897,20495
42767,20495
42831,20495
14607,20495
77970,20521
57802,20495
57830,20495
15099,20495
29978,20505
42902,20495
42944,20495
57905,20495
77441,20416
80184,20495
39147,20495
39208,20495
14960,20495
14999,20495
22935,20256
57980,20495
58046,20495
71828,20540
77654,20529
15143,20495
15150,20495
76254,20502
15176,20495
77522,20434
15299,20495
76919,20515
62501,20495
70571,20323
43144,20505
71730,20525
71841,20495
30368,20493
30327,20505
30554,20505
39856,20505
18807,20495
30088,20495
9015,20505
10433,20521
44256,20521
45628,20504
53643,20495
78123,20540
60818,20611
58100,20495
43643,20505
30395,20495
45421,20495
84135,20521
25377,20495
45849,20504
78394,20495
53656,20495
62629,20495
43313,20495
10473,20495
10478,20495
23515,20495
23523,20495
56948,20505
80827,20521
62442,20504
18941,20495
10605,20495
10614,20495
43471,20495
45723,20495
45724,20495
19028,20495
19043,20495
45944,20495
15677,20495
80708,20495
19186,20495
25806,20505
25812,20505
25901,20505
25154,20507
25696,20521
58681,20495
23761,20495
25444,20495
53799,20495
84568,20524
84749,20500
53773,20495
46173,20495
25956,20505
63177,20505
58719,20495
63060,20495
63442,20505
19266,20495
22856,20521
81136,20495
78732,20495
85151,20521
69104,20632
69811,20632
15827,20495
10692,20495
25653,20495
25717,20495
81207,20495
81229,20495
81233,20495
81256,20495
81307,20495
58854,20495
58867,20495
37930,20521
25851,20495
63231,20495
63291,20495
30177,20540
30709,20495
30778,20495
88058,20495
44323,20496
46394,20505
46555,20505
46556,20505
46557,20505
15869,20495
15902,20495
15911,20495
53513,20521
63474,20495
63494,20495
19515,20495
92134,20495
92295,20505
30872,20521
85381,20495
15806,20521
85337,20505
30903,20495
19586,20495
19610,20495
19650,20495
63748,20495
92238,20495
19698,20495
19723,20495
59223,20495
92410,20495
81579,20495
11044,20521
92125,20521
81729,20495
81740,20495
81784,20495
63915,20495
59329,20495
79115,20495
104324,20505
96194,20495
81801,20495
11180,20521
54262,20495
31216,20495
31236,20495
46800,20495
92872,20505
92918,20505
92919,20505
10644,20540
46945,20495
46953,20495
46957,20495
59487,20495
78999,20417
79071,20433
92684,20495
88589,20495
31249,20495
92892,20495
54357,20495
54360,20495
88769,20495
82442,20495
104411,20495
31329,20495
75220,20540
88679,20495
80947,20502
88715,20495
104440,20495
85844,20495
47085,20495
79763,20535
82356,20495
100719,20521
93064,20495
93085,20495
19825,20495
19829,20495
11276,20495
11280,20495
85978,20495
82461,20495
82492,20495
79454,20495
93197,20495
96272,20495
79833,20256
104381,20505
88866,20495
96342,20495
86005,20495
86025,20495
100636,20495
100664,20495
19926,20495
78378,20540
79602,20495
31409,20495
31429,20495
86272,20495
11589,20495
108814,20521
88990,20521
82599,20521
96492,20495
89054,20256
108299,20521
108089,20256
47146,20495
47240,20505
79756,20495
11604,20495
96613,20495
108260,20495
96729,20495
96752,20495
96767,20495
96787,20495
82526,20498
123421,20521
123430,20521
123431,20521
28359,20509
104597,20495
86181,20521
86264,20521
86494,20521
96889,20495
96890,20495
11651,20540
86394,20495
109120,20521
82886,20495
31669,20495
93320,20521
47314,20495
47354,20495
31059,20535
96964,20495
116389,20521
104723,20495
93689,20521
123358,20521
123534,20563
26670,20495
59845,20495
116264,20540
104160,20337
104199,20540
123606,20521
117004,20563
116720,20540
116767,20540
116538,20521
117070,20579
116704,20521
117058,20521
117179,20521
117187,20521
108478,20267
108571,20267
109517,20521
93862,20535
123763,20509
123848,20505
109185,20521
109303,20521
109337,20521
109382,20521
109397,20521
109857,20521
123904,20521
123724,20521
123785,20521
123912,20509
124268,20505
124524,20563
124390,20521
59691,20246
124443,20521
124529,20521
108994,20495
109054,20495
116917,20505
109212,20495
54588,20495
89117,20495
7896,20511
120967,20540
89247,20521
120280,20540
120917,20579
120949,20540
78439,20563
112371,20521
112534,20521
112556,20563
112665,20521
76900,20195
124455,20502
124866,20535
124949,20521
89251,20521
93639,20495
60027,20495
54643,20495
54647,20495
54672,20495
104740,20521
47669,20495
47686,20495
96051,20521
54747,20495
93724,20495
93824,20495
85820,20502
85821,20502
93899,20495
110199,20521
110201,20521
97342,20563
117641,20563
116489,20495
122077,20521
122127,20521
121156,20563
122443,20563
121520,20540
122576,20563
121579,20579
122638,20563
122762,20563
121755,20540
117287,20495
117288,20495
117960,20521
123889,20495
109224,20495
109462,20495
122948,20563
122953,20505
124221,20495
118214,20521
117779,20495
97227,20495
110381,20521
110466,20521
121181,20567
112505,20495
125376,20521
112768,20495
124704,20288
124790,20495
125491,20521
125559,20521
101314,20502
82112,20434
113384,20521
113434,20521
118505,20521
118535,20521
119234,20521
118850,20563
86635,20495
97339,20495
113079,20563
113272,20540
101476,20495
101477,20495
118557,20271
118412,20563
102019,20502
113592,20521
120898,20490
118551,20521
118584,20521
118938,20521
119041,20521
119244,20540
118990,20260
110397,20495
97525,20495
83737,20521
118177,20495
118192,20495
80001,20494
127298,20521
122890,20521
112807,20495
123240,20563
123308,20521
131303,20521
89765,20495
89778,20495
89786,20495
110654,20521
110664,20521
118335,20495
118338,20495
135408,20521
135449,20521
136277,20540
136476,20540
135503,20122
136628,20315
136044,20364
47477,20502
136857,20328
136922,20543
136414,20592
137108,20563
137222,20563
137512,20263
135675,20521
135848,20521
137872,20623
138141,20540
105154,20495
97597,20495
97602,20495
101866,20495
101927,20495
101963,20495
101965,20495
125516,20495
113161,20505
138897,20368
136460,20589
138649,20540
139451,20651
125664,20495
102161,20495
119610,20260
119756,20540
119757,20540
143223,20301
143193,20305
143148,20521
143098,20458
144025,20579
144139,20540
144238,20579
144262,20540
144667,20521
131532,20521
131536,20521
102257,20495
131899,20521
131959,20521
105297,20495
93390,20505
132715,20521
126331,20521
126364,20521
102389,20495
86955,20495
132037,20521
132110,20521
120725,20591
122326,20591
132447,20521
132459,20521
132551,20521
126038,20521
126039,20521
144383,20563
126277,20521
83855,20495
105661,20540
126692,20563
105992,20540
106043,20540
105896,20521
94676,20505
100313,20256
101918,20256
97858,20495
97872,20495
144815,20521
143245,20593
144914,20521
145176,20579
145051,20521
145094,20521
145284,20285
145306,20285
145413,20285
145598,20521
145891,20521
89911,20521
126933,20521
127024,20521
97915,20495
139678,20480
139817,20651
61659,20618
106525,20540
106269,20521
106553,20521
106560,20521
102591,20495
94542,20495
127851,20521
127869,20521
127911,20521
127805,20563
128093,20563
75446,20256
128445,20521
129993,20563
128677,20521
128722,20521
128929,20521
130239,20267
130286,20267
129062,20521
130597,20563
130629,20563
129299,20521
130902,20579
129364,20521
129620,20521
129663,20521
129771,20521
129803,20521
130450,20521
90046,20521
130936,20521
131095,20521
111033,20521
98120,20495
111182,20521
113629,20521
94666,20495
86984,20495
106847,20632
107153,20521
107162,20521
107180,20252
107272,20521
107350,20521
139903,20480
140476,20162
140305,20651
140880,20651
140406,20645
141684,20593
140966,20645
140207,20656
141265,20579
141453,20540
141482,20540
147503,20563
147592,20563
142231,20540
147653,20563
147681,20563
146939,20540
147236,20579
147414,20540
102857,20495
102862,20495
132623,20495
106206,20495
90296,20521
94777,20495
98317,20495
141842,20593
142024,20593
114051,20540
114131,20540
141929,20540
142097,20293
142433,20593
142198,20299
114346,20540
141707,20521
114330,20521
142145,20521
132955,20521
126916,20288
139966,20652
106686,20495
142645,20521
147819,20579
147547,20521
102979,20495
103046,20495
147031,20105
148243,20593
90126,20495
111206,20495
98544,20495
132813,20521
132870,20521
133004,20521
133029,20521
133093,20521
98591,20495
111357,20495
107085,20495
110767,20540
110772,20540
111514,20521
94946,20495
141318,20495
111428,20495
113362,20267
141836,20550
148185,20467
114653,20540
148589,20563
148810,20563
149133,20540
107871,20495
90409,20495
90430,20495
87166,20495
142420,20456
133726,20521
98834,20495
98845,20495
90518,20495
90802,20521
114712,20521
114531,20256
111692,20495
133257,20495
99020,20521
134601,20521
134632,20521
134879,20521
90559,20495
90565,20495
114549,20495
114577,20495
27018,20495
106096,20336
149714,20136
150054,20164
55359,20495
55384,20495
114718,20540
114816,20540
114819,20540
114665,20495
95205,20495
115170,20521
149617,20142
149661,20141
83585,20399
103521,20495
149926,20614
106105,20336
67243,20670
83695,20502
142755,20540
85968,20434
86106,20434
145129,20301
142696,20512
131281,20267
87250,20521
143965,20545
84328,20399
86020,20314
110412,20267
87752,20535
87970,20540
71524,20354
111927,20563
19336,20509
95291,20495
112980,20246
151245,20540
87597,20495
87601,20495
115592,20521
91306,20521
99237,20495
89970,20505
90983,20505
90937,20495
90974,20495
87783,20495
151601,20579
151740,20563
151827,20287
151874,20540
151990,20563
142644,20531
146012,20531
101620,20267
115582,20591
76689,20432
78568,20534
77838,20562
103805,20495
115264,20495
91017,20495
152047,20521
152187,20521
150677,20487
150580,20211
130983,20495
152563,20521
152258,20591
152953,20521
152139,20545
112002,20495
95503,20495
95511,20495
97410,20563
97981,20563
151274,20495
153344,20660
42792,20270
103977,20495
153300,20593
40203,20246
41331,20246
151430,20103
151559,20495
95601,20495
99399,20495
95773,20521
52827,20359
52296,20496
91445,20495
104029,20495
99511,20495
24143,20502
152147,20495
91689,20505
90688,20388
153329,20553
26340,20521
91248,20434
88994,20267
27782,20495
50346,20505
50374,20505
91599,20495
152740,20495
152791,20495
99634,20495
27412,20495
27433,20495
55815,20495
152806,20495
152811,20495
91726,20495
95878,20495
95941,20495
95948,20495
55917,20495
27825,20495
48171,20495
91997,20495
48285,20505
48420,20256
48371,20495
48688,20495
48783,20495
48796,20495
48857,20495
49228,20495
49234,20495
49294,20521
49997,20505
50331,20521
50621,20521
49613,20495
49693,20495
49808,20495
49814,20495
50026,20495
50028,20495
50078,20495
50181,20495
50208,20495
50233,20495
50265,20503
50544,20495
51036,20495
50940,20505
39437,20310
50830,20277
48892,20267
49538,20313
51865,20267
52039,20505
51718,20521
51089,20495
51092,20495
51228,20495
51399,20495
51843,20495
51914,20495
52045,20495
4016,20521
4933,20495
4938,20495
166,20521
329,20521
484,20521
4155,20505
510,20521
4347,20521
2378,20586
4600,20521
36052,20505
928,20540
4230,20540
