id,name,max_height,city,max_far,coverage,type1,type2,type3,type4,type5,type6,type7,type8,type9,type10,type11,type12,type13,type14
157685,"NEIGHBORHOOD COMMERCIAL, CLUSTER-OS",0.0,101,2.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157686,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-OS",0.0,101,2.0,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
157687,"RESIDENTIAL- HOUSE, ONE FAMILY- SECONDARY UNIT-40-X",40.0,101,2.0,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
157688,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",40.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157689,"RESIDENTIAL- HOUSE, TWO FAMILY-105-E",105.0,101,2.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157690,PUBLIC-40-X,40.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
157691,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-OS",0.0,101,2.0,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
157692,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",40.0,101,2.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157693,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",40.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157694,"RESIDENTIAL- HOUSE, TWO FAMILY-50-X",50.0,101,2.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157695,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-56-X",56.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157696,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-65-A",65.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157697,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-65-X",65.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157698,"RESIDENTIAL- HOUSE, TWO FAMILY-65-X",65.0,101,2.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157699,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,40.0,101,2.0,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
157700,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",0.0,101,2.0,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
157701,CASTRO STREET NEIGHBORHOOD COMMERCIAL-40-X,40.0,101,3.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157702,CASTRO STREET NEIGHBORHOOD COMMERCIAL-OS,0.0,101,2.0,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
157703,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",40.0,101,2.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157704,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",50.0,101,2.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157705,PUBLIC-OS,0.0,101,2.0,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
157706,"RESIDENTIAL- HOUSE, THREE FAMILY-OS",0.0,101,2.0,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
157707,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",40.0,101,2.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157708,UPPER MARKET STREET NEIGHBORHOOD COMMERCIAL-40-X,40.0,101,3.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157709,UPPER MARKET STREET NEIGHBORHOOD COMMERCIAL-50-X,50.0,101,3.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157710,"RESIDENTIAL- MIXED, LOW DENSITY-65-A",65.0,101,2.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157711,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-40-X",40.0,101,5.0,,f,t,t,f,f,f,f,f,f,t,t,t,t,f
157712,"RESIDENTIAL- MIXED, MODERATE DENSITY-40-X",40.0,101,2.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157713,PUBLIC- WATER-OS,0.0,101,2.0,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
157714,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-45-X",45.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157715,PUBLIC-40-X,40.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
157716,PUBLIC-45-X,45.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
157717,NEIGHBORHOOD COMMERCIAL TRANSIT 1-40-X,40.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157718,NEIGHBORHOOD COMMERCIAL TRANSIT 1-45-X,45.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157719,NEIGHBORHOOD COMMERCIAL TRANSIT-2-45-X,45.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157720,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157721,"RESIDENTIAL- HOUSE, TWO FAMILY-45-X",45.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157722,PUBLIC-65-A,65.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
157723,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
157724,"RESIDENTIAL- HOUSE, ONE FAMILY-45-X",45.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
157725,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",40.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157726,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-28-X,28.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157727,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,40.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157728,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,45.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157729,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-28-X",28.0,101,1.79999995232,,t,t,t,f,f,t,f,f,f,f,f,t,f,f
157730,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",40.0,101,1.79999995232,,t,t,t,f,f,t,f,f,f,f,f,t,f,f
157731,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-45-X",45.0,101,1.79999995232,,t,t,t,f,f,t,f,f,f,f,f,t,f,f
157732,PUBLIC-28-X,28.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
157733,SOUTH OF MARKET RESIDENTIAL ENCLAVE-40-X,40.0,101,5.0,,f,t,t,f,f,f,f,f,f,f,f,t,f,f
157734,SOUTH OF MARKET RESIDENTIAL ENCLAVE-50-X,50.0,101,5.0,,f,t,t,f,f,f,f,f,f,f,f,t,f,f
157735,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,50.0,101,5.0,,f,t,t,f,t,t,t,t,f,t,f,t,t,f
157736,RINCON HILL DOWNTOWN RESIDENTIAL-105-F,105.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157737,RINCON HILL DOWNTOWN RESIDENTIAL-105-X,105.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157738,RINCON HILL DOWNTOWN RESIDENTIAL-65-X,65.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157739,RINCON HILL DOWNTOWN RESIDENTIAL-84-X,84.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157740,RINCON HILL DOWNTOWN RESIDENTIAL-85/200-R,200.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157741,"RESIDENTIAL- HOUSE, ONE FAMILY-25-X",25.0,101,5.0,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
157742,"RESIDENTIAL- HOUSE, ONE FAMILY-30-X",30.0,101,5.0,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
157743,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",40.0,101,5.0,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
157744,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",40.0,101,5.0,,t,t,t,f,f,t,f,f,f,f,f,t,f,f
157745,"RESIDENTIAL- HOUSE, TWO FAMILY-105-D",105.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157746,SOMA SERVICE/ SECONDARY/ OFFICE-65-X,65.0,101,5.0,,f,t,t,t,t,t,t,t,f,t,f,t,t,t
157747,"RESIDENTIAL- HOUSE, TWO FAMILY-25-X",25.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157748,"RESIDENTIAL- HOUSE, TWO FAMILY-30-X",30.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157749,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",40.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157750,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-85/200-R",200.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,t,f
157751,"RESIDENTIAL- HOUSE, TWO FAMILY-50-X",50.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157752,"RESIDENTIAL- HOUSE, TWO FAMILY-65-A",65.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157753,"RESIDENTIAL- HOUSE, TWO FAMILY-80-A",80.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157754,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",0.0,101,5.0,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
157755,"RESIDENTIAL- HOUSE, THREE FAMILY-130-L",130.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157756,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",40.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157757,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-80-A",80.0,101,5.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
157758,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",50.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157759,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",65.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157760,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A-1",65.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157761,"RESIDENTIAL- HOUSE, THREE FAMILY-65-N",65.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157762,"RESIDENTIAL- HOUSE, THREE FAMILY-65-X",65.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157763,"RESIDENTIAL- HOUSE, THREE FAMILY-80-A",80.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157764,"RESIDENTIAL- HOUSE, THREE FAMILY-80-D",80.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157765,"RESIDENTIAL- HOUSE, THREE FAMILY-85-X",85.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157766,"RESIDENTIAL- HOUSE, THREE FAMILY-OS",0.0,101,5.0,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
157767,"RESIDENTIAL - MIXED, LOW DENSITY-40-X",40.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157768,"RESIDENTIAL- MIXED, LOW DENSITY-25-X",25.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157769,DOWNTOWN- OFFICE-350-S,350.0,101,9.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157770,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",40.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157771,"RESIDENTIAL- MIXED, LOW DENSITY-50-X",50.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157772,"RESIDENTIAL- MIXED, LOW DENSITY-65-A",65.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157773,"RESIDENTIAL- MIXED, MODERATE DENSITY-25-X",25.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157774,"RESIDENTIAL- MIXED, MODERATE DENSITY-35-X",35.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157775,"RESIDENTIAL- MIXED, MODERATE DENSITY-40-X",40.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157776,"RESIDENTIAL- MIXED, MODERATE DENSITY-50-X",50.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157777,"RESIDENTIAL- MIXED, MODERATE DENSITY-65-A",65.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157778,"RESIDENTIAL- MIXED, MODERATE DENSITY-65-A-1",65.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157779,"RESIDENTIAL- MIXED, MEDIUM DENSITY-105-D",105.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157780,"RESIDENTIAL- MIXED, MEDIUM DENSITY-130-B",130.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157781,"RESIDENTIAL- MIXED, MEDIUM DENSITY-160-B",160.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157782,"RESIDENTIAL- MIXED, MEDIUM DENSITY-240-E",240.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157783,"RESIDENTIAL- MIXED, MEDIUM DENSITY-40-X",40.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157784,"RESIDENTIAL- MIXED, MEDIUM DENSITY-50-X",50.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157785,"RESIDENTIAL- MIXED, MEDIUM DENSITY-65-A",65.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157786,"RESIDENTIAL- MIXED, MEDIUM DENSITY-65-N",65.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157787,"RESIDENTIAL- MIXED, MEDIUM DENSITY-80-A",80.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157788,"RESIDENTIAL- MIXED, MEDIUM DENSITY-80-B",80.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157789,"RESIDENTIAL- MIXED, MEDIUM DENSITY-80-D",80.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157790,"RESIDENTIAL- MIXED, MEDIUM DENSITY-OS",0.0,101,5.0,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
157791,"RESIDENTIAL- MIXED, HIGH DENSITY-105-D",105.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157792,"RESIDENTIAL- MIXED, HIGH DENSITY-130-E",130.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157793,"RESIDENTIAL- MIXED, HIGH DENSITY-130-V",130.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157794,"RESIDENTIAL- MIXED, HIGH DENSITY-160-A",160.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157795,"RESIDENTIAL- MIXED, HIGH DENSITY-240-E",240.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157796,"RESIDENTIAL- MIXED, HIGH DENSITY-240-G",240.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157797,"RESIDENTIAL- MIXED, HIGH DENSITY-320-E",320.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157798,"RESIDENTIAL- MIXED, HIGH DENSITY-40-X",40.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157799,"RESIDENTIAL- MIXED, HIGH DENSITY-50-X",50.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157800,"RESIDENTIAL- MIXED, HIGH DENSITY-65-85-N",65.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157801,"RESIDENTIAL- MIXED, HIGH DENSITY-65-A",65.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157802,"RESIDENTIAL- MIXED, HIGH DENSITY-65-N",65.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157803,COMMUNITY BUSINESS-65-A,65.0,101,5.0,,f,t,t,t,f,t,f,f,f,f,f,t,t,t
157804,"RESIDENTIAL- MIXED, HIGH DENSITY-80-B",80.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
157805,COMMUNITY BUSINESS-70-X,70.0,101,5.0,,f,t,t,t,f,t,f,f,f,f,f,t,t,t
157806,COMMUNITY BUSINESS-84-E,84.0,101,5.0,,f,t,t,t,f,t,f,f,f,f,f,t,t,t
157807,SOMA RESIDENTIAL- SERVICE-130-L,130.0,101,5.0,,f,t,t,f,t,t,t,t,f,t,f,t,t,f
157808,COMMUNITY BUSINESS-96-X,96.0,101,5.0,,f,t,t,t,f,t,f,f,f,f,f,t,t,t
157809,DOWNTOWN- GENERAL-110-X,110.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157810,DOWNTOWN- GENERAL-120-F,120.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157811,DOWNTOWN- GENERAL-120-X,120.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157812,DOWNTOWN- GENERAL-130-L,130.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157813,DOWNTOWN- GENERAL-160-F,160.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157814,DOWNTOWN- GENERAL-200-S,200.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157815,DOWNTOWN- GENERAL-225-S,225.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157816,DOWNTOWN- GENERAL-50-N,50.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157817,DOWNTOWN- GENERAL-65-A,65.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157818,DOWNTOWN- GENERAL-70-X,70.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157819,DOWNTOWN- GENERAL-80-130-F,130.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157820,DOWNTOWN- GENERAL-80-130-X,130.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157821,DOWNTOWN- GENERAL-80-T,80.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157822,DOWNTOWN- GENERAL-80-T-130-T,130.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157823,DOWNTOWN- GENERAL-80-X,80.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157824,DOWNTOWN- GENERAL-90-X,90.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157825,SOMA SERVICE- LIGHT INDUSTRIAL-40-X,40.0,101,5.0,,f,f,t,f,f,t,t,t,f,t,t,t,f,f
157826,DOWNTOWN- OFFICE-120-X,120.0,101,9.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157827,SOMA SERVICE- LIGHT INDUSTRIAL-50-X,50.0,101,5.0,,f,f,t,f,f,t,t,t,f,t,t,t,f,f
157828,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,65.0,101,5.0,,f,f,t,f,f,t,t,t,f,t,t,t,f,f
157829,DOWNTOWN- OFFICE-200-S,200.0,101,9.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157830,DOWNTOWN- OFFICE-250-S,250.0,101,9.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157831,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-160-M,160.0,101,5.0,,f,t,t,f,t,t,t,t,f,t,f,t,t,f
157832,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-40-X,40.0,101,5.0,,f,t,t,f,t,t,t,t,f,t,f,t,t,f
157833,DOWNTOWN- OFFICE-300-S,300.0,101,9.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157834,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-65-X,65.0,101,5.0,,f,t,t,f,t,t,t,t,f,t,f,t,t,f
157835,DOWNTOWN- OFFICE-400-S,400.0,101,9.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157836,DOWNTOWN- OFFICE-450-S,450.0,101,9.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157837,DOWNTOWN- OFFICE-500-S,500.0,101,9.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157838,DOWNTOWN- OFFICE-50-X,50.0,101,9.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157839,DOWNTOWN- OFFICE-550-S,550.0,101,9.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157840,DOWNTOWN- OFFICE-75-X,75.0,101,9.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157841,DOWNTOWN- OFFICE-80-130-F,130.0,101,9.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157842,DOWNTOWN- OFFICE-84-X,84.0,101,9.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157843,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT)-150-S,150.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157844,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT)-200-S,200.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157845,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT)-320-I,320.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157846,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT)-350-S,350.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157847,COMMUNITY BUSINESS-65-X,65.0,101,5.0,,f,t,t,t,f,t,f,f,f,f,f,t,t,t
157848,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT)-84-X,84.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157849,DOWNTOWN- RETAIL-110-X,110.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157850,DOWNTOWN- RETAIL-120-X,120.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157851,DOWNTOWN- RETAIL-150-X,150.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157852,DOWNTOWN- RETAIL-200-X,200.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157853,DOWNTOWN- RETAIL-240-H,240.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157854,DOWNTOWN- RETAIL-80-130-F,130.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157855,DOWNTOWN SUPPORT-120-F,120.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157856,DOWNTOWN SUPPORT-130-F,130.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157857,DOWNTOWN SUPPORT-200-S,200.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157858,DOWNTOWN SUPPORT-250-S,250.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157859,DOWNTOWN SUPPORT-320-I,320.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157860,DOWNTOWN SUPPORT-320-S,320.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157861,DOWNTOWN SUPPORT-340-I,340.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157862,DOWNTOWN SUPPORT-65-X,65.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157863,DOWNTOWN SUPPORT-90-X,90.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
157864,CHINATOWN-COMMUNITY BUSINESS-200-S,200.0,101,5.0,,f,f,t,t,t,t,f,f,f,f,f,t,t,t
157865,CHINATOWN-COMMUNITY BUSINESS-250-S,250.0,101,5.0,,f,f,t,t,t,t,f,f,f,f,f,t,t,t
157866,CHINATOWN-COMMUNITY BUSINESS-50-N,50.0,101,5.0,,f,f,t,t,t,t,f,f,f,f,f,t,t,t
157867,CHINATOWN-COMMUNITY BUSINESS-65-85-N,65.0,101,5.0,,f,f,t,t,t,t,f,f,f,f,f,t,t,t
157868,CHINATOWN-COMMUNITY BUSINESS-65-A,65.0,101,5.0,,f,f,t,t,t,t,f,f,f,f,f,t,t,t
157869,CHINATOWN-COMMUNITY BUSINESS-65-N,65.0,101,5.0,,f,f,t,t,t,t,f,f,f,f,f,t,t,t
157870,SOMA RESIDENTIAL- SERVICE-120-F,120.0,101,5.0,,f,t,t,f,t,t,t,t,f,t,f,t,t,f
157871,HEAVY COMMERCIAL-105-J,105.0,101,9.0,,f,f,t,t,t,t,t,t,f,t,t,t,t,t
157872,HEAVY COMMERCIAL-130-L,130.0,101,9.0,,f,f,t,t,t,t,t,t,f,t,t,t,t,t
157873,HEAVY COMMERCIAL-160-M,160.0,101,9.0,,f,f,t,t,t,t,t,t,f,t,t,t,t,t
157874,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-50-N,50.0,101,5.0,,f,f,t,f,f,t,f,f,f,f,f,t,t,f
157875,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-85-N,65.0,101,5.0,,f,f,t,f,f,t,f,f,f,f,f,t,t,f
157876,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-A,65.0,101,5.0,,f,f,t,f,f,t,f,f,f,f,f,t,t,f
157877,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-N,65.0,101,5.0,,f,f,t,f,f,t,f,f,f,f,f,t,t,f
157878,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-OS,0.0,101,5.0,,f,f,t,f,f,t,f,f,f,f,f,t,t,f
157879,CHINATOWN- VISITOR RETAIL-50-N,50.0,101,5.0,,f,f,t,f,f,t,f,f,f,f,f,t,t,f
157880,LIGHT INDUSTRIAL-105-J,105.0,101,5.0,,f,t,t,t,f,t,t,t,f,f,f,t,f,f
157881,LIGHT INDUSTRIAL-130-L,130.0,101,5.0,,f,t,t,t,f,t,t,t,f,f,f,t,f,f
157882,LIGHT INDUSTRIAL-50-X,50.0,101,5.0,,f,t,t,t,f,t,t,t,f,f,f,t,f,f
157883,LIGHT INDUSTRIAL-84-E,84.0,101,5.0,,f,t,t,t,f,t,t,t,f,f,f,t,f,f
